Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,To Grade,Intangible Assets,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Revenue,Earnings
2012-03-16,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-19,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-22,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-03,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-20,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-20,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-20,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-12,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-01,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-19,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-05,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-12,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-13,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-14,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-07,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-10,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-11,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-18,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-25,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-04,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-04,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-10,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-11,,,,,,,,2.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-12,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-25,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-30,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-15,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-28,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-05,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-26,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-19,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-29,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-08,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-13,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-22,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-26,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-04,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-15,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-06,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-19,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-27,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-10,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-14,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-23,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-24,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-04,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-18,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-19,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-14,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-22,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-25,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-30,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-05,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-12,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-15,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-18,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-23,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-04,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-10,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-02,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-09,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-24,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-18,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-21,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-12,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-06,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-27,,,,,,,,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-28,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-29,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-13,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-06,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-10,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-15,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-24,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-27,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-13,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-03,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-09,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-18,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-08,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-09,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-22,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-13,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-01,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-23,,,,,,,,3.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-10,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-16,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-18,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-06,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-08,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-13,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-29,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-04,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-01,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-19,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-22,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-26,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-16,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-24,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-07,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-19,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-20,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-29,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-17,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-21,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-10,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-17,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-11,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-23,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-27,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-22,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,,,,,,,5.0,10106000000.0,162601000000.0,87711000000.0,30879000000.0,250312000000.0,69315000000.0,5183000000.0,17769000000.0,22986000000.0,35122000000.0,627000000.0,6076000000.0,7663000000.0,55745000000.0,248000000.0,1049000000.0,627000000.0,30289000000.0,162696000000.0,6023000000.0,42483000000.0,125238000000.0,22431000000.0,76073000000.0,2181000000.0,7390000000.0,,
2017-07-17,,,,,,,,4.0,10106000000.0,162601000000.0,87711000000.0,30879000000.0,250312000000.0,69315000000.0,5183000000.0,17769000000.0,22986000000.0,35122000000.0,627000000.0,6076000000.0,7663000000.0,55745000000.0,248000000.0,1049000000.0,627000000.0,30289000000.0,162696000000.0,6023000000.0,42483000000.0,125238000000.0,22431000000.0,76073000000.0,2181000000.0,7390000000.0,,
2017-07-21,,,,,,,,3.0,10106000000.0,162601000000.0,87711000000.0,30879000000.0,250312000000.0,69315000000.0,5183000000.0,17769000000.0,22986000000.0,35122000000.0,627000000.0,6076000000.0,7663000000.0,55745000000.0,248000000.0,1049000000.0,627000000.0,30289000000.0,162696000000.0,6023000000.0,42483000000.0,125238000000.0,22431000000.0,76073000000.0,2181000000.0,7390000000.0,,
2017-09-06,,,,,,,,3.0,10106000000.0,162601000000.0,87711000000.0,30879000000.0,250312000000.0,69315000000.0,5183000000.0,17769000000.0,22986000000.0,35122000000.0,627000000.0,6076000000.0,7663000000.0,55745000000.0,248000000.0,1049000000.0,627000000.0,30289000000.0,162696000000.0,6023000000.0,42483000000.0,125238000000.0,22431000000.0,76073000000.0,2181000000.0,7390000000.0,,
2017-10-05,,,,,,,,5.0,10106000000.0,162601000000.0,87711000000.0,30879000000.0,250312000000.0,69315000000.0,5183000000.0,17769000000.0,22986000000.0,35122000000.0,627000000.0,6076000000.0,7663000000.0,55745000000.0,248000000.0,1049000000.0,627000000.0,30289000000.0,162696000000.0,6023000000.0,42483000000.0,125238000000.0,22431000000.0,76073000000.0,2181000000.0,7390000000.0,,
2017-10-27,,,,,,,,3.8,10106000000.0,162601000000.0,87711000000.0,30879000000.0,250312000000.0,69315000000.0,5183000000.0,17769000000.0,22986000000.0,35122000000.0,627000000.0,6076000000.0,7663000000.0,55745000000.0,248000000.0,1049000000.0,627000000.0,30289000000.0,162696000000.0,6023000000.0,42483000000.0,125238000000.0,22431000000.0,76073000000.0,2181000000.0,7390000000.0,,
