Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1990-11-06,0.0812119020529427,0.08314539521776879,0.080567404331334,0.08185639977455139,35827200,0.0,0.0
1990-11-07,0.08217861530693187,0.08217861530693187,0.07734488695859909,0.07734488695859909,118022400,0.0,0.0
1990-11-08,0.08314537722569638,0.0934580743120399,0.0825008796435524,0.08733535557985306,701654400,0.0,0.0
1990-11-09,0.08894658849106307,0.09152457857971034,0.08894658849106307,0.09088008105754852,141033600,0.0,0.0
1990-11-12,0.09023558348417282,0.09088008100596885,0.0895910859623768,0.09023558348417282,111801600,0.0,0.0
1990-11-13,0.09023559093152897,0.09152458608150484,0.0889465957815531,0.09152458608150482,66412800,0.0,0.0
1990-11-14,0.09088007480508513,0.09281356723854813,0.09023557732726413,0.09249132126569748,180259200,0.0,0.0
1990-11-15,0.09281357387659582,0.09539156397225824,0.09152457882876461,0.09410256892442703,96883200,0.0,0.0
1990-11-16,0.09410256892442703,0.09539156397225824,0.09345806586839132,0.09410256892442703,179280000,0.0,0.0
1990-11-19,0.09539157701521736,0.09603606909513474,0.09474707387105827,0.09603606909513474,45043200,0.0,0.0
1990-11-20,0.09603606917351176,0.09603606917351176,0.09474707394838332,0.09474707394838333,47289600,0.0,0.0
1990-11-21,0.09474706091622254,0.09474706091622254,0.090880081304849,0.09410256892442703,71596800,0.0,0.0
1990-11-23,0.09474707394838332,0.0953915770930684,0.09410258186793997,0.09474707394838333,7862400,0.0,0.0
1990-11-26,0.0934580649434588,0.09474705997853314,0.09281357295804168,0.09442481398582458,41702400,0.0,0.0
1990-11-27,0.0944248120430974,0.10248178044881154,0.09410256605701883,0.10183727741241455,128188800,0.0,0.0
1990-11-28,0.10183728677158806,0.10312628189860497,0.10054829164457114,0.10119279474020004,126777600,0.0,0.0
1990-11-29,0.1011927564729301,0.10183724826059573,0.09732502018613083,0.09861476719379425,84960000,0.0,0.0
1990-11-30,0.0979695510826812,0.10183727741241455,0.0973250480462842,0.10183727741241455,102297600,0.0,0.0
1990-12-03,0.10312627819041205,0.10731550943652131,0.10183728310974455,0.10505976527929306,125942400,0.0,0.0
1990-12-04,0.10570426390215688,0.10699325892856451,0.10505976085683305,0.10667101293802261,66931200,0.0,0.0
1990-12-05,0.10699325799942017,0.10828225301463398,0.10441526796899252,0.10699325799942017,95356800,0.0,0.0
1990-12-06,0.10828228113161867,0.11053876706430527,0.10634878257461847,0.10763777792453766,151488000,0.0,0.0
1990-12-07,0.10763774796662794,0.10763774796662794,0.10634875297546387,0.10634875297546387,36115200,0.0,0.0
1990-12-10,0.10570427030324936,0.10699326540771416,0.10570427030324936,0.10570427030324936,5126400,0.0,0.0
1990-12-11,0.10634876324937469,0.10634876324937469,0.10312628099227382,0.1040930300951004,58147200,0.0,0.0
1990-12-12,0.1031262729537787,0.1076377499749071,0.10248178097829176,0.10699325799942017,67305600,0.0,0.0
1990-12-13,0.10763777747144537,0.1134390033580507,0.10634878212695209,0.11150551587343216,131904000,0.0,0.0
1990-12-14,0.11150549904268205,0.1166614685781653,0.1095712594815126,0.11601697653532028,125625600,0.0,0.0
1990-12-17,0.11472801864147186,0.11666150646211709,0.11279453082082665,0.11472801864147186,105120000,0.0,0.0
1990-12-18,0.11472799663884148,0.11472799663884148,0.10957127404936219,0.11215000599622726,83260800,0.0,0.0
1990-12-19,0.11343900277476679,0.11601699345049778,0.11150551530008991,0.11537250131368637,93427200,0.0,0.0
1990-12-20,0.11408345937729553,0.11666143793578279,0.11279446456593281,0.11343895643949509,111974400,0.0,0.0
1990-12-21,0.11408345937729553,0.11408345937729553,0.11086096681676964,0.11343895643949509,48384000,0.0,0.0
1990-12-24,0.11279450918900209,0.11279450918900209,0.11150551386769497,0.11215000599622726,14889600,0.0,0.0
1990-12-26,0.11150547985195458,0.1127944747800423,0.10828224569559099,0.10828224569559097,58147200,0.0,0.0
1990-12-27,0.10828221340309305,0.11150544659820688,0.10763771059913665,0.11086094379425049,56736000,0.0,0.0
1990-12-28,0.11086100952751318,0.11376124620437622,0.11086100952751318,0.11376124620437622,63043200,0.0,0.0
1990-12-31,0.11408348294238031,0.11633921603003068,0.11343897987145131,0.11569472402334213,29664000,0.0,0.0
1991-01-02,0.11537247884204546,0.11537247884204546,0.11279448866844177,0.11279448866844177,63561600,0.0,0.0
1991-01-03,0.1127944747800423,0.11343896671196657,0.10828224569559099,0.10828224569559097,104716800,0.0,0.0
1991-01-04,0.10763775544062806,0.10957125359374956,0.10377078126286604,0.10505976527929306,194803200,0.0,0.0
1991-01-07,0.10441527704572869,0.10441527704572869,0.10119279475968632,0.10248178988695145,89971200,0.0,0.0
1991-01-08,0.1024817790662114,0.10699325600316577,0.1024817790662114,0.10634875297546387,64108800,0.0,0.0
1991-01-09,0.10892675253229103,0.10892675253229103,0.10505976721889661,0.10570427030324936,89942400,0.0,0.0
1991-01-10,0.10699325799942017,0.10699325799942017,0.10505975994447947,0.10699325799942017,49363200,0.0,0.0
1991-01-11,0.10699326540771416,0.10699326540771416,0.10505976721889661,0.10570427030324936,33580800,0.0,0.0
1991-01-14,0.10441526796899252,0.10828225301463398,0.10441526796899252,0.10699325799942017,59328000,0.0,0.0
1991-01-15,0.10699322671891075,0.11537243870425129,0.10699322671891075,0.11505018174648285,85248000,0.0,0.0
1991-01-16,0.1153724469861331,0.12375164850872854,0.11472794408856797,0.12052841484546661,105724800,0.0,0.0
1991-01-17,0.1263296902179718,0.12955217284583995,0.12246270442598482,0.1263296902179718,178502400,0.0,0.0
1991-01-18,0.12504072196583718,0.1282632052898407,0.12310723418428396,0.1282632052898407,110448000,0.0,0.0
1991-01-21,0.12761868997962847,0.13599790632724762,0.12697419785703784,0.13599790632724762,85795200,0.0,0.0
1991-01-22,0.13599790753816635,0.13793139498739634,0.1321301692069707,0.13309691846370697,145036800,0.0,0.0
1991-01-23,0.13277466606437555,0.13341991053041086,0.1301966755455793,0.13148567080497742,108691200,0.0,0.0
1991-01-24,0.13213016102207423,0.13341990863157388,0.13084116578102112,0.13084116578102112,68083200,0.0,0.0
1991-01-25,0.13084118648332224,0.1392204037122918,0.13084118648332224,0.13857591152191162,107596800,0.0,0.0
1991-01-28,0.1372868846404559,0.1443763524324837,0.1369646275548138,0.14308735728263855,148867200,0.0,0.0
1991-01-29,0.14308734224914263,0.1434095882366868,0.13793136219147595,0.14179834723472595,171216000,0.0,0.0
1991-01-30,0.14244283087822654,0.14888855794160877,0.141798338940835,0.14759956300258636,157852800,0.0,0.0
1991-01-31,0.14824408285766838,0.15340006358474492,0.1472773337052812,0.15082207322120667,138441600,0.0,0.0
1991-02-01,0.15082209013059375,0.1546890761094475,0.14888860267328818,0.15017759799957275,118886400,0.0,0.0
1991-02-04,0.1501775681203258,0.150822060123119,0.14695507491363854,0.14888857305049896,134064000,0.0,0.0
1991-02-05,0.15146658226161475,0.15404457291418389,0.14953309480430918,0.15017759799957275,94550400,0.0,0.0
1991-02-06,0.14888859872519689,0.15340007671544037,0.14631060814098854,0.15146657824516296,113155200,0.0,0.0
1991-02-07,0.15275558486463103,0.1553335756400065,0.14631061899043554,0.1466328650712967,144921600,0.0,0.0
1991-02-08,0.1514665207310288,0.1540445103363354,0.1450215577820003,0.1521110236644745,503251200,0.0,0.0
1991-02-11,0.1521110751119509,0.1566233052834495,0.14824408939608713,0.148566335439682,272822400,0.0,0.0
1991-02-12,0.14888856953564075,0.15275554358959198,0.14824406648382213,0.15275554358959198,513072000,0.0,0.0
1991-02-13,0.15211108099632414,0.15533356368541718,0.15211108099632414,0.15533356368541718,166550400,0.0,0.0
1991-02-14,0.15468905876651406,0.15533355082527794,0.15017758116244276,0.15082207322120667,171964800,0.0,0.0
1991-02-15,0.15017758116244276,0.15146656527997054,0.14953307803943752,0.15082207322120667,195811200,0.0,0.0
1991-02-19,0.15082207325652625,0.1514665653154411,0.14824408289238428,0.14953307807445526,157996800,0.0,0.0
1991-02-20,0.14888857305049896,0.150822060123119,0.14888857305049896,0.14888857305049896,60739200,0.0,0.0
1991-02-21,0.14953303265862983,0.14953303265862983,0.14695504307746887,0.14695504307746887,75225600,0.0,0.0
